age,income,loan_amount,credit_score,employment_status,loan_term,existing_debts,default
44,31835.35,14865.31,730,Employed,36,20178.52,0
50,53627.61,25484.02,647,Part-Time,24,12178.08,0
63,48987.87,28461.03,791,Employed,48,0.0,0
60,70542.45,27757.7,676,Unemployed,24,3566.28,1
64,110696.35,7330.76,802,Part-Time,48,13247.59,0
22,120564.74,29744.2,784,Employed,36,14808.28,0
31,49642.81,14778.58,775,Employed,60,935.16,0
46,83163.93,11204.73,572,Part-Time,24,12221.94,0
23,83969.95,16476.05,682,Employed,48,17764.89,0
36,79690.64,25480.16,790,Employed,48,18990.03,0
27,79974.49,22864.18,705,Part-Time,24,9110.15,0
62,77593.56,15701.52,730,Part-Time,12,15069.28,0
23,112189.25,25538.99,555,Part-Time,36,19507.05,0
27,97561.66,19258.75,850,Part-Time,48,17967.19,0
29,43496.15,12843.26,609,Self-Employed,48,18240.06,0
27,89893.03,11627.68,501,Part-Time,24,12794.55,0
46,92309.33,21692.11,648,Employed,60,11338.38,0
37,77874.18,17257.34,460,Part-Time,60,13904.8,1
62,98285.61,5620.45,582,Self-Employed,48,6653.62,0
32,74701.85,25624.45,850,Self-Employed,12,19784.66,0
45,75011.69,13677.52,646,Unemployed,12,1287.17,0
50,73031.01,32329.08,551,Employed,60,8469.83,0
49,19543.9,5373.09,682,Self-Employed,48,11746.3,0
56,67990.04,16373.62,599,Employed,36,15287.76,0
30,53293.74,11700.2,758,Employed,60,16602.7,0
43,40338.8,9221.2,600,Employed,12,22422.9,0
57,105850.46,13618.88,704,Unemployed,48,12544.26,0
59,82605.19,33935.11,577,Employed,48,6974.1,0
48,69254.22,19290.33,850,Self-Employed,48,10984.74,0
50,55879.92,10874.63,725,Self-Employed,48,9764.22,0
59,77404.24,2000.0,667,Part-Time,36,15639.53,0
49,94785.9,2507.74,654,Part-Time,12,4531.01,0
63,49325.85,13171.83,630,Employed,60,10771.99,0
26,69879.29,12296.81,612,Employed,48,23358.63,0
36,91701.66,15983.54,609,Self-Employed,36,13258.96,0
26,21599.97,2000.0,831,Employed,60,4629.47,0
25,68560.76,17174.87,630,Employed,36,9621.51,0
42,59267.72,27249.57,488,Employed,36,0.0,0
31,66654.25,32605.57,575,Employed,60,11587.98,0
39,57459.29,2000.0,763,Unemployed,48,23533.77,1
40,73440.62,10787.47,657,Part-Time,60,3693.78,0
48,118090.68,10311.9,668,Self-Employed,60,1807.67,0
63,61901.94,19311.49,785,Employed,36,7427.18,0
59,77292.78,7022.05,610,Unemployed,24,18449.21,1
38,119868.66,33140.37,737,Self-Employed,48,23932.46,0
35,56249.61,18391.7,620,Unemployed,36,15137.49,1
55,115366.88,16891.68,732,Employed,36,2998.63,0
26,70133.08,32334.42,645,Employed,36,11844.43,0
45,114547.41,17855.57,658,Self-Employed,12,24525.98,0
40,88755.03,21602.73,754,Part-Time,12,9823.7,0
29,77677.71,11242.82,747,Employed,36,12983.31,0
48,68359.23,5665.48,665,Employed,48,13683.92,0
35,54398.96,12506.75,638,Self-Employed,36,1178.96,0
29,71894.79,37682.78,824,Unemployed,24,18985.63,1
50,92434.04,23697.19,733,Part-Time,36,17976.33,0
28,69672.21,20470.81,645,Part-Time,48,0.0,0
51,62084.43,9212.64,621,Self-Employed,24,2685.44,0
28,63730.44,26201.26,772,Part-Time,36,5212.1,0
40,94811.92,5780.76,690,Employed,48,17238.44,0
57,100629.04,3896.49,665,Employed,36,6742.22,0
31,53321.24,12970.02,690,Self-Employed,36,14809.46,0
55,53285.3,35590.42,710,Self-Employed,60,10727.58,0
53,79483.97,35081.05,675,Employed,24,12498.2,0
61,108188.3,13938.87,788,Employed,24,15471.55,0
28,98649.76,11932.21,793,Part-Time,12,13906.34,0
53,38703.69,3236.74,728,Part-Time,48,11867.2,0
63,63398.1,18702.28,804,Employed,60,14289.56,0
55,46734.91,19458.11,681,Part-Time,48,13518.8,0
29,63312.19,25106.01,742,Employed,60,10532.33,0
57,110110.25,26196.37,770,Employed,48,8981.35,0
25,34434.98,16223.2,772,Employed,24,25163.1,0
47,29528.37,23004.25,762,Employed,24,8901.07,0
43,49286.15,11694.25,737,Employed,48,21568.96,0
44,77182.77,22833.38,850,Self-Employed,48,7204.1,0
44,85518.87,13434.91,631,Part-Time,36,17671.22,0
22,80936.21,22135.13,666,Employed,36,24486.31,0
43,99392.14,21406.51,661,Part-Time,36,9637.45,0
63,25922.86,18619.23,647,Unemployed,36,7328.25,1
40,99708.41,25150.86,501,Employed,36,8995.39,0
33,62197.62,3866.41,804,Employed,48,11864.43,0
65,88287.36,8415.75,588,Employed,48,14253.1,0
25,36914.36,15569.46,695,Self-Employed,36,11720.02,0
42,70123.92,5010.63,552,Employed,60,9060.11,0
44,75906.77,14338.22,736,Self-Employed,36,25681.79,0
42,98893.78,14628.33,609,Self-Employed,36,10596.93,0
62,30368.63,29787.15,578,Self-Employed,48,7659.29,1
39,70768.81,19282.8,697,Employed,60,17813.58,0
64,42869.12,27264.87,617,Employed,60,17925.05,1
24,82637.4,20715.07,628,Employed,24,21887.43,0
54,89430.41,13178.99,695,Part-Time,24,25495.05,0
47,102179.26,19203.45,752,Self-Employed,48,14423.9,0
31,56624.26,24564.84,606,Self-Employed,48,9982.22,0
31,93180.66,28740.61,591,Self-Employed,36,0.0,0
53,104022.54,16809.21,682,Employed,12,5435.04,0
49,28918.83,3172.4,729,Employed,36,13459.93,0
48,85308.62,2539.78,812,Employed,12,3733.41,0
23,93962.78,15062.29,584,Employed,24,904.15,0
47,63531.84,2000.0,651,Employed,48,12460.8,0
65,39730.66,34155.94,786,Employed,24,17437.31,1
21,93573.89,23372.4,850,Part-Time,48,10274.65,0
42,40012.28,12279.0,591,Employed,36,18277.51,0
43,65541.21,8013.17,614,Employed,36,16316.08,0
61,68996.9,27253.07,714,Employed,36,20044.63,0
33,87888.45,7977.27,628,Employed,60,27214.07,0
42,54334.21,8835.96,612,Employed,36,30298.19,0
53,52885.41,11106.49,702,Employed,60,17121.7,0
23,72472.89,19026.79,819,Employed,36,8781.05,0
57,95159.76,23587.18,562,Unemployed,36,12432.85,1
57,127186.25,28734.05,815,Employed,60,23012.78,0
53,32312.97,27404.74,628,Employed,24,5747.43,1
50,77883.55,18006.96,711,Employed,24,22133.63,0
54,42836.62,27184.7,823,Employed,60,10810.53,0
56,95470.28,11961.0,709,Self-Employed,36,13589.88,0
61,46536.39,2000.0,653,Employed,24,6346.19,0
40,53133.79,11959.82,745,Part-Time,60,2733.92,0
41,55268.23,10743.66,664,Part-Time,24,10048.15,0
49,68095.03,12312.12,727,Self-Employed,36,21121.08,0
29,78079.94,9365.63,662,Employed,48,7086.28,0
59,82092.53,13850.01,758,Employed,48,23287.65,0
55,69855.81,23580.15,555,Employed,36,7989.89,0
49,36752.72,33437.31,589,Part-Time,12,4522.41,1
34,88194.65,2471.88,553,Employed,48,13775.46,0
36,68676.03,6410.39,675,Self-Employed,48,16753.5,0
40,99043.37,10876.98,542,Employed,24,13316.62,0
50,52306.53,24891.68,618,Employed,36,13056.67,0
56,29943.13,16155.47,580,Employed,36,23220.72,1
51,69149.35,11483.02,813,Employed,24,12664.4,0
62,102398.82,24450.6,591,Self-Employed,48,8707.15,0
64,74023.55,26607.51,564,Self-Employed,60,4069.21,0
52,65008.26,17831.16,702,Employed,36,20915.45,0
37,48241.32,10654.03,832,Employed,60,9020.25,0
47,113944.16,20432.52,670,Part-Time,48,9703.28,0
40,44259.94,15900.59,677,Employed,48,19363.16,0
49,51865.14,15830.88,796,Self-Employed,60,26379.03,0
57,84250.85,13388.4,759,Employed,36,13759.32,0
37,23599.48,26324.85,718,Self-Employed,60,11041.01,1
43,101864.77,20248.92,628,Self-Employed,12,11960.43,0
23,85604.83,27321.31,721,Employed,36,8811.23,0
54,92480.78,30026.94,558,Employed,36,9509.07,0
43,83952.93,22130.83,624,Employed,24,9546.58,0
41,65971.91,13441.71,809,Employed,48,18375.1,0
44,43421.28,27362.94,797,Self-Employed,36,11382.81,0
30,66498.11,22190.98,719,Employed,36,21515.19,0
47,45619.09,41430.31,506,Employed,36,11186.06,1
54,82153.88,20790.93,571,Part-Time,24,9430.8,0
36,90169.5,24279.19,619,Part-Time,24,20945.13,0
26,106920.22,20613.82,665,Employed,24,12150.85,0
38,79294.19,17108.11,567,Self-Employed,60,11114.96,0
29,93114.38,15670.88,658,Employed,48,12234.92,0
37,62571.38,20648.19,839,Self-Employed,36,22266.55,0
49,58043.07,22690.58,716,Employed,48,14142.54,0
26,81841.8,28389.49,700,Part-Time,36,20746.39,0
54,60338.18,20779.66,588,Employed,24,10357.63,0
31,76729.64,13834.0,532,Employed,12,19625.83,0
61,43470.2,15058.31,569,Part-Time,36,13663.79,1
53,47959.31,6093.57,529,Employed,24,18178.03,0
33,85885.23,32950.92,687,Employed,60,18766.52,0
46,92167.25,13129.44,715,Employed,24,5408.66,0
25,45358.6,26706.96,593,Self-Employed,36,12503.7,1
25,86765.36,20488.96,693,Employed,36,18700.39,0
64,56681.61,20733.59,812,Self-Employed,48,19815.4,0
57,70412.63,16942.97,850,Employed,60,20774.04,0
27,105423.61,10909.81,749,Self-Employed,36,12733.09,0
33,90187.18,9283.18,664,Part-Time,12,22781.47,0
29,89896.8,33556.19,746,Employed,48,7399.55,0
38,117719.76,19025.65,802,Self-Employed,24,1536.64,0
34,52403.02,28127.41,499,Employed,24,10056.72,0
35,45353.13,30464.16,813,Employed,48,20370.9,0
44,51946.94,14302.38,631,Part-Time,24,4396.55,0
29,63637.47,21811.55,632,Part-Time,24,1710.99,0
60,18000.0,18405.1,648,Part-Time,36,0.0,1
53,64814.29,7585.08,709,Unemployed,36,17151.61,0
55,56385.73,16330.68,580,Employed,60,1866.77,0
28,89593.99,23287.56,654,Self-Employed,24,15843.21,0
52,78810.48,13508.74,727,Employed,36,9703.39,0
58,54982.58,15076.41,700,Unemployed,48,6605.81,0
28,84749.02,16439.7,714,Self-Employed,48,5008.94,0
54,88081.58,37003.76,651,Employed,36,13444.04,0
37,50786.36,2000.0,742,Part-Time,36,6720.9,0
56,57674.39,22514.79,775,Self-Employed,36,11965.19,0
42,18000.0,15719.95,770,Unemployed,36,14809.84,1
57,42733.5,12234.11,718,Part-Time,24,16288.63,0
27,51438.26,15499.12,765,Part-Time,48,18540.24,0
38,71854.15,24006.39,758,Employed,24,13153.1,0
33,46365.43,24520.71,850,Employed,36,4649.37,0
32,57163.7,19674.15,790,Part-Time,36,15260.09,0
34,39366.73,27834.67,672,Employed,24,16593.43,0
38,74277.85,29419.5,598,Employed,24,10729.09,0
26,80642.86,25347.38,656,Unemployed,36,9984.68,1
52,80059.13,13084.27,650,Part-Time,60,29326.24,0
45,70309.03,22449.97,726,Unemployed,48,2948.64,0
58,31473.18,22492.81,617,Employed,36,15455.72,1
52,54501.16,10659.32,787,Employed,36,19322.22,0
27,59817.33,3875.05,555,Part-Time,60,9611.14,0
24,59917.62,2000.0,533,Employed,48,10820.38,0
40,71874.53,18628.7,668,Employed,48,9189.73,0
42,105638.53,20682.36,604,Employed,12,12001.56,0
31,90302.41,7363.97,567,Part-Time,24,18296.45,0
56,45312.06,27414.29,623,Employed,24,10612.54,0
47,86960.07,19369.96,611,Employed,48,33774.14,0
54,86007.56,30145.07,681,Employed,60,8830.84,0
25,49848.31,21334.82,624,Employed,24,21642.61,0
57,91221.65,8403.0,631,Self-Employed,48,15807.47,0
30,65990.58,22124.53,680,Self-Employed,60,12759.31,0
41,34751.16,24031.0,771,Self-Employed,60,22295.33,1
40,81380.07,13071.39,812,Employed,36,799.47,0
57,75424.05,5021.16,693,Employed,24,14976.25,0
33,64308.06,18902.66,700,Employed,60,6985.34,0
31,69063.67,8992.4,664,Unemployed,24,8948.08,0
36,52022.86,28087.99,723,Employed,24,8618.98,0
37,85253.26,14335.41,715,Employed,24,5253.23,0
29,68913.73,33521.41,799,Employed,36,431.94,0
28,74161.22,2000.0,510,Unemployed,24,14721.49,1
31,78928.55,19213.16,659,Part-Time,36,11538.91,0
42,41135.36,30864.53,711,Employed,60,9895.86,0
36,47642.92,9987.26,678,Self-Employed,36,17314.22,0
38,18000.0,16567.19,595,Employed,60,15163.54,1
53,84118.56,14372.68,563,Part-Time,60,10132.14,0
31,39694.75,11846.09,753,Unemployed,48,33356.47,1
61,73314.24,20201.6,612,Self-Employed,36,19125.92,0
54,79274.71,6341.21,522,Part-Time,60,29113.6,0
28,85058.82,17001.28,757,Employed,36,9095.32,0
35,39899.58,22643.95,721,Employed,24,13747.89,0
29,68370.96,16064.16,670,Self-Employed,60,3332.12,0
33,111757.01,8998.16,598,Self-Employed,36,9686.65,0
37,112857.87,27271.67,670,Employed,60,7912.29,0
26,94683.08,24572.31,789,Employed,36,32968.54,0
21,78437.33,8629.32,535,Employed,36,7152.66,0
40,44872.34,6353.03,539,Employed,48,10361.76,0
52,87965.54,9432.68,624,Part-Time,36,1824.31,0
34,66049.47,22907.46,678,Employed,36,15736.06,0
59,84013.21,20480.16,635,Part-Time,60,5698.42,0
37,54178.91,25110.74,738,Employed,36,18429.82,0
61,65676.67,15064.65,778,Self-Employed,12,0.0,0
31,74103.68,9677.39,705,Part-Time,48,11148.64,0
45,76156.95,26269.62,730,Part-Time,12,0.0,0
55,82343.07,13018.96,704,Part-Time,36,8566.41,0
23,55520.13,19678.93,681,Employed,24,9989.51,0
62,36417.89,4050.68,564,Employed,24,7806.78,0
37,110619.63,12871.71,587,Self-Employed,60,8498.49,0
43,132231.35,27084.57,558,Part-Time,24,18798.18,0
49,81185.52,11553.53,667,Part-Time,48,27221.18,0
49,36900.2,25330.53,701,Self-Employed,36,14375.15,1
22,50670.12,2000.0,550,Employed,24,5979.69,0
60,82727.94,12965.48,687,Employed,60,12448.54,0
49,103527.89,16457.81,601,Unemployed,24,9520.12,1
65,39677.73,33682.86,584,Self-Employed,36,18225.75,1
42,66891.68,7478.43,624,Part-Time,48,14015.03,0
48,74898.3,24038.94,579,Self-Employed,48,955.44,0
40,91614.46,27512.39,735,Part-Time,36,19685.55,0
61,61409.97,11506.59,665,Part-Time,48,18767.88,0
58,30904.63,14638.28,753,Employed,60,22465.2,0
61,85529.94,19274.66,640,Part-Time,36,8384.91,0
43,98119.9,4666.64,643,Employed,48,14106.82,0
56,67935.21,13904.07,849,Employed,36,3706.56,0
37,80131.0,29485.01,534,Part-Time,36,11641.29,1
41,58137.72,22703.89,796,Employed,36,14778.9,0
55,48855.68,16589.24,829,Employed,24,7547.61,0
24,95660.64,19017.65,749,Self-Employed,48,14396.38,0
52,79687.4,23228.15,650,Unemployed,24,13176.0,1
21,82259.21,24951.69,808,Employed,12,8851.14,0
47,107552.88,12992.27,651,Self-Employed,36,21782.3,0
42,43628.94,31812.49,616,Employed,12,10358.9,0
42,56199.34,29847.13,645,Employed,36,12929.94,0
43,73948.33,24095.32,629,Self-Employed,36,1731.68,0
43,55892.17,10413.36,595,Self-Employed,24,15634.34,0
39,89578.41,8817.98,780,Part-Time,24,8661.74,0
41,65315.02,15060.57,610,Self-Employed,12,18700.48,0
46,45186.68,18546.89,677,Unemployed,36,2821.98,1
55,71644.29,2083.57,550,Part-Time,24,15014.88,0
45,74258.47,22452.24,683,Employed,48,0.0,0
49,93367.05,29587.16,576,Part-Time,36,16311.08,0
58,79828.52,23188.27,574,Self-Employed,36,10776.38,0
65,81528.66,11915.52,670,Employed,12,14795.47,0
25,78007.29,10850.37,775,Self-Employed,36,7798.86,0
53,65294.44,20698.67,720,Part-Time,36,5354.91,0
31,52094.52,16620.27,726,Employed,36,8958.48,0
29,77220.96,21987.37,668,Employed,60,13344.08,0
56,61671.88,23415.49,650,Employed,24,16035.99,0
24,112245.57,27827.01,751,Employed,24,14126.91,0
59,103554.56,7810.89,629,Part-Time,48,5442.67,0
55,85820.98,19994.57,755,Employed,60,24863.76,0
65,79461.67,14728.72,791,Part-Time,36,14329.7,0
51,67801.02,17112.28,604,Part-Time,36,7643.45,0
60,38471.91,25779.68,617,Employed,12,14969.54,1
26,64595.69,26758.13,631,Employed,48,13791.91,0
61,72535.0,30585.99,548,Employed,36,10772.67,0
28,75736.41,21830.31,638,Employed,36,9950.48,0
35,81738.41,17009.85,797,Employed,36,18894.1,0
26,93033.25,15724.09,586,Employed,36,24094.93,0
39,52696.15,2387.2,799,Part-Time,48,0.0,0
54,52923.11,30057.62,641,Self-Employed,12,20613.75,1
33,106271.42,15102.91,850,Employed,36,12139.51,0
57,89274.54,22553.07,619,Employed,12,13656.83,0
48,60230.73,24110.97,667,Part-Time,48,21461.5,0
49,67319.72,6792.16,598,Employed,24,0.0,0
63,67432.15,9689.88,618,Self-Employed,60,17703.53,0
40,70789.35,31923.18,800,Employed,36,20977.48,0
36,81817.08,20613.92,723,Unemployed,36,7179.68,0
65,133374.82,12774.73,773,Employed,36,2242.33,0
46,74743.91,16862.88,562,Employed,36,23479.5,0
48,86564.95,27776.13,739,Self-Employed,36,0.0,0
34,27838.08,26408.83,593,Employed,36,14930.55,1
30,57877.5,4805.26,560,Self-Employed,24,19161.76,0
28,100720.38,32708.55,701,Employed,36,14776.19,0
31,80057.88,26695.33,701,Employed,48,15952.43,0
29,18000.0,16627.72,685,Employed,24,10144.86,1
54,86850.58,7274.5,745,Self-Employed,48,15239.04,0
23,117954.11,27486.08,759,Part-Time,60,7040.72,0
49,20102.31,22287.85,812,Employed,48,7947.39,1
63,107984.69,4879.81,573,Part-Time,12,12248.82,0
55,18000.0,15911.3,815,Part-Time,36,1221.09,1
39,93449.97,46135.56,849,Employed,48,16039.28,0
23,69783.78,18148.52,647,Employed,36,0.0,0
58,18000.0,11322.26,530,Employed,24,14539.71,1
21,81153.45,8923.53,555,Employed,36,15198.1,0
51,98770.99,33948.89,638,Part-Time,36,6438.36,0
51,79097.18,25629.84,850,Employed,12,3362.24,0
29,84620.69,30666.95,682,Employed,24,9142.81,0
54,59708.1,20233.67,624,Self-Employed,36,16477.74,0
28,23465.26,29286.17,618,Employed,36,14419.89,1
31,87296.6,10365.12,561,Part-Time,24,4219.27,0
57,113743.85,19463.32,759,Self-Employed,60,12739.77,0
65,98239.52,20583.48,672,Employed,24,13833.7,0
32,20303.1,30442.02,850,Employed,24,13536.99,1
62,32127.64,20869.59,737,Employed,24,5093.86,0
62,48850.81,12370.39,755,Unemployed,24,13089.92,1
55,30175.61,18576.66,658,Employed,36,18424.22,1
27,71104.75,2912.28,582,Part-Time,12,15758.73,0
34,79835.4,2000.0,601,Unemployed,60,14880.36,1
51,34243.67,25482.07,557,Employed,60,23498.78,1
65,89428.21,14627.31,762,Self-Employed,36,13174.54,0
57,85027.6,15647.24,645,Self-Employed,48,6106.64,0
39,56296.02,25478.52,766,Employed,36,6128.81,0
31,65686.95,30573.09,692,Unemployed,48,13232.19,1
64,21254.97,22810.39,654,Employed,24,1937.2,0
33,61693.45,35352.66,575,Part-Time,36,9823.12,1
36,70184.62,22524.2,707,Self-Employed,12,15249.22,0
64,74218.69,20719.92,660,Employed,12,20198.02,0
46,79471.92,20163.5,761,Employed,60,1191.9,0
32,76106.04,6430.54,616,Employed,24,12693.54,0
21,63391.41,26603.99,735,Employed,36,11522.35,0
40,77154.87,2000.0,828,Self-Employed,24,12262.54,0
65,95050.8,12723.72,705,Employed,60,12990.96,0
40,67612.55,18206.37,751,Unemployed,36,11778.33,0
52,77939.87,10892.14,731,Employed,24,21745.46,0
32,65345.72,13934.2,850,Employed,36,20707.98,0
55,53831.03,34554.38,713,Employed,24,27003.02,0
55,83071.99,27936.21,743,Employed,24,11925.99,0
48,56119.35,11827.55,677,Self-Employed,48,9125.17,0
55,79653.67,13773.9,610,Employed,60,5225.67,0
47,70706.38,6506.96,571,Self-Employed,48,8363.93,0
38,62401.63,24344.94,794,Self-Employed,24,17002.0,0
54,61796.43,15752.32,589,Employed,36,18079.68,0
58,57296.98,2000.0,747,Employed,48,16728.6,0
58,28854.97,18907.05,717,Employed,24,7348.73,0
30,79572.38,21950.81,763,Employed,48,7386.48,0
51,75788.67,26668.27,634,Part-Time,36,25695.25,0
21,91241.76,17339.81,609,Employed,60,6176.05,0
46,56713.58,14645.96,714,Employed,36,21915.67,0
46,117384.59,35876.38,654,Employed,60,14832.03,0
37,60506.6,18059.28,569,Employed,36,6871.81,0
65,48122.26,24476.06,850,Unemployed,48,3708.6,1
60,45157.88,13144.14,609,Part-Time,24,7177.56,0
22,26651.94,24209.19,591,Part-Time,36,14923.42,1
30,108315.7,4899.34,658,Employed,36,5632.6,0
30,104276.68,13841.39,793,Employed,12,22880.87,0
61,85018.63,7125.53,485,Employed,36,10544.98,0
44,47597.78,12555.24,785,Part-Time,24,16903.13,0
53,115281.69,29254.23,598,Employed,60,16337.98,0
57,61207.02,12489.07,704,Employed,48,23353.31,0
55,63274.35,24464.31,619,Self-Employed,48,8934.21,0
25,105931.48,31655.39,850,Part-Time,36,12742.58,0
27,86472.76,17751.8,691,Employed,24,2190.24,0
38,125027.58,26943.9,616,Employed,36,12722.04,0
36,76218.06,22779.77,653,Part-Time,24,19980.08,0
54,60074.23,19047.93,688,Employed,36,13536.3,0
28,54704.88,24752.84,696,Unemployed,48,28188.69,1
37,23825.1,34559.44,719,Employed,24,15637.97,1
31,63035.11,12264.58,680,Unemployed,12,8217.11,0
29,98614.83,9367.19,556,Part-Time,24,15190.35,0
28,84970.85,8838.77,649,Employed,36,1756.24,0
29,70507.7,26949.85,735,Part-Time,12,6407.13,0
46,45126.64,28164.31,620,Employed,36,3480.94,0
39,75671.83,13166.67,741,Employed,24,12112.78,0
40,95320.34,2000.0,683,Employed,24,11576.34,0
42,80767.98,11927.19,660,Self-Employed,48,20435.77,0
54,74168.38,22930.69,787,Employed,60,11306.52,0
59,50076.06,17399.49,524,Employed,24,4982.36,0
44,91679.55,19623.13,619,Unemployed,24,22915.22,1
49,18000.0,13289.9,791,Part-Time,24,0.0,0
54,79571.14,27126.8,845,Employed,48,12269.26,0
52,134258.05,21088.73,850,Employed,36,13523.25,0
27,32290.67,23278.17,685,Employed,36,11927.99,0
65,63965.76,19431.59,721,Employed,36,15500.64,0
28,69802.23,22719.31,754,Part-Time,60,12774.83,0
39,58435.43,22127.15,795,Unemployed,12,15497.62,1
50,95909.36,9647.33,708,Employed,24,7784.46,0
39,81811.28,21357.57,763,Employed,36,1786.63,0
31,73807.51,25123.57,721,Employed,36,11675.53,0
62,89931.81,28396.27,727,Employed,24,4814.33,0
24,70418.77,21744.96,597,Employed,60,6900.33,0
32,149496.61,9312.75,650,Employed,48,20130.37,0
65,73783.67,10698.14,633,Employed,60,22905.98,0
53,74882.05,14083.67,573,Employed,60,19998.94,0
24,27238.3,19705.18,531,Part-Time,36,18701.67,1
54,56413.74,16899.88,642,Part-Time,60,12419.66,0
64,98684.44,7886.41,656,Employed,48,19108.11,0
25,36613.58,7832.52,689,Employed,36,14489.33,0
39,18000.0,2000.0,730,Part-Time,48,25632.43,1
42,70807.89,2000.0,697,Employed,60,5573.29,0
26,104268.61,16813.96,657,Part-Time,48,16708.26,0
30,71059.53,38882.07,598,Employed,48,3149.95,0
28,61596.88,34171.02,759,Part-Time,24,16748.44,1
29,23537.8,9195.92,671,Employed,48,0.0,0
39,81306.35,19349.13,641,Part-Time,36,3505.2,0
41,86531.88,4818.78,663,Employed,36,3021.63,0
31,25456.69,6191.01,614,Part-Time,48,13764.92,1
34,98363.31,7222.75,632,Self-Employed,36,14481.68,0
29,89142.39,15970.51,629,Employed,24,29153.35,0
56,98307.9,16357.86,654,Part-Time,48,11360.97,0
30,84588.13,20274.32,739,Employed,24,17407.78,0
61,86342.07,23968.95,717,Employed,24,13126.09,0
45,83018.02,14968.07,819,Employed,24,16822.29,0
57,91711.81,18325.82,789,Part-Time,36,13005.64,0
49,24531.06,8155.69,850,Part-Time,24,19697.32,1
32,32473.51,5899.53,730,Employed,36,4631.29,0
48,51599.8,4509.25,729,Part-Time,60,0.0,0
33,66754.5,23843.23,636,Part-Time,36,14921.82,0
26,79703.42,14958.83,754,Self-Employed,60,0.0,0
32,78117.04,2000.0,621,Employed,36,21182.17,0
33,97927.65,17432.2,548,Employed,24,8163.17,0
27,98712.38,6760.61,817,Employed,48,4732.34,0
22,48190.37,32943.41,568,Employed,36,30903.64,1
63,75964.4,12790.6,719,Employed,60,11870.85,0
